Date/Time,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
20230926,0.012,0.01,0.007,0.008,0.012,0.012,0.01,0.008,0.006,0.01,0.011,0.011,0.008,0.007,0.008,0.011,0.011,0.01,0.007,0.006,0.011,0.011,0.01,0.008,0.109,0.277,0.011,0.01,0.04,0.056,0.026,0.012,0.011,0.01,0.007,0.008,0.011,0.011,0.011,0.007,0.006,0.011,0.01,0.01,0.01,0.01,0.006,0.008,0.01,0.01,0.009,0.01,0.009,0.007,0.007,0.01,0.01,0.01,0.299,0.113,0.007,0.008,0.01,0.01,0.009,0.01,0.008,0.005,0.006,0.004,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.009,0,0,0,0,0,0,0,0,0,0,0,0.13,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.008,0.042,0.304,0.143,0.294,0.473,0.474,0.476,0.469,0.481,0.444,0.202,0.151,0.016,0.065,0.407,0.22,0.034,0.033,0.035,0.049,0.04,0.014,0.012,0.009,0.013,0.015,0.014,0.015,0.013,0.013,0.01,0.021,0.02,0.019,0.019,0.021,0.021,0.304,0.133,0.014,0.017,0.072,0.019,0.017,0.018,0.016,0.016,0.013,0.015,0.02,0.018,0.013,0.013,0.011,0.009,0.011,0.013,0.014,0.021,0.02,0.019,0.011,0.02,0.196,0.298,0.013,0.012,0.01,0.013,0.049,0.014,0.014,0.012,0.009,0.01,0.014,0.013,0.013
20230927,0.011,0.009,0.01,0.014,0.013,0.013,0.011,0.009,0.01,0.014,0.013,0.013,0.01,0.259,0.161,0.013,0.013,0.012,0.01,0.008,0.011,0.013,0.013,0.012,0.008,0.009,0.012,0.013,0.012,0.011,0.008,0.01,0.013,0.013,0.012,0.01,0.009,0.011,0.013,0.013,0.012,0.009,0.009,0.013,0.013,0.013,0.01,0.008,0.011,0.013,0.032,0.298,0.112,0.008,0.013,0.013,0.012,0.011,0.008,0.011,0.014,0.012,0.012,0.009,0.008,0.013,0.013,0.01,0.005,0.003,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0.018,0.005,0,0,0,0,0.09,0.041,0.072,0.079,0.093,0,0,0,0,0,0,0,0,0.028,0.134,0.039,0.041,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0,0,0,0.086,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.044,0.047,0.268,0.384,0.365,0.345,0.361,0.378,0.48,0.483,0.482,0.479,0.482,0.333,0.038,0.244,0.289,0.385,0.208,0.089,0.08,0.06,0.09,0.102,0.103,0.091,0.122,0.369,0.192,0.075,0.054,0.013,0.009,0.009,0.013,0.013,0.013,0.016,0.017,0.015,0.012,0.014,0.018,0.017,0.017,0.017,0.017,0.013,0.012,0.016,0.017,0.018,0.016,0.017,0.071,0.286,0.09,0.016,0.018,0.017,0.013,0.013,0.075,0.088,0.013,0.013,0.017,0.032,0.012,0.012,0.012,0.009,0.028,0.033,0.013,0.013,0.013,0.012,0.012,0.01,0.008
20230928,0.013,0.012,0.013,0.21,0.225,0.01,0.007,0.012,0.011,0.012,0.011,0.011,0.009,0.008,0.011,0.012,0.012,0.011,0.007,0.009,0.012,0.011,0.011,0.01,0.007,0.011,0.011,0.012,0.011,0.008,0.007,0.012,0.012,0.011,0.01,0.008,0.01,0.012,0.012,0.011,0.009,0.008,0.012,0.012,0.289,0.139,0.007,0.011,0.012,0.011,0.011,0.008,0.008,0.012,0.012,0.011,0.008,0.007,0.012,0.012,0.011,0.009,0.008,0.01,0.011,0.012,0.01,0.007,0.008,0.009,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0.232,0.018,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.061,0.039,0.006,0,0,0.053,0.009,0.022,0,0,0,0,0.043,0.086,0.04,0.11,0.026,0.027,0.08,0.111,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0.068,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.055,0,0,0,0,0,0.001,0.001,0.003,0.006,0.008,0.008,0.008,0.015,0.016,0.018,0.018,0.015,0.015,0.025,0.027,0.228,0.388,0.517,0.478,0.47,0.475,0.482,0.475,0.375,0.013,0.018,0.032,0.188,0.318,0.041,0.025,0.025,0.025,0.024,0.023,0.019,0.023,0.025,0.023,0.027,0.026,0.205,0.248,0.014,0.012,0.018,0.017,0.017,0.017,0.016,0.014,0.013,0.014,0.017,0.016,0.016,0.016,0.013,0.012,0.016,0.016,0.016,0.016,0.012,0.012,0.017,0.262,0.168,0.014,0.008,0.009,0.012,0.013,0.015,0.014,0.008,0.076,0.046,0.014,0.025,0.049,0.008,0.01,0.013
20230929,0.013,0.012,0.009,0.009,0.012,0.013,0.012,0.011,0.094,0.286,0.053,0.013,0.011,0.009,0.008,0.014,0.013,0.012,0.012,0.012,0.011,0.011,0.012,0.008,0.027,0.033,0.032,0.033,0.019,0.012,0.015,0.013,0.014,0.013,0.013,0.013,0.013,0.013,0.013,0.008,0.009,0.012,0.012,0.261,0.158,0.008,0.009,0.012,0.012,0.011,0.009,0.007,0.011,0.012,0.011,0.009,0.008,0.01,0.012,0.012,0.011,0.008,0.008,0.011,0.012,0.011,0.006,0.004,0.006,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.188,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.005,0,0.155,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0.003,0.002,0.005,0.011,0.012,0.013,0.013,0.016,0.017,0.016,0.01,0.015,0.017,0.026,0.04,0.285,0.483,0.488,0.483,0.48,0.362,0.201,0.197,0.198,0.275,0.281,0.015,0.021,0.11,0.169,0.043,0.024,0.015,0.014,0.014,0.013,0.015,0.014,0.017,0.018,0.018,0.019,0.017,0.018,0.017,0.017,0.018,0.013,0.033,0.102,0.313,0.106,0.025,0.017,0.02,0.019,0.018,0.018,0.018,0.018,0.025,0.023,0.02,0.016,0.012,0.013,0.008,0.01,0.012,0.013,0.084,0.037,0.018,0.02,0.015,0.012,0.012,0.01,0.008
20230930,0.013,0.013,0.024,0.308,0.114,0.013,0.013,0.012,0.011,0.008,0.009,0.012,0.011,0.011,0.01,0.007,0.008,0.012,0.012,0.012,0.011,0.009,0.007,0.01,0.011,0.011,0.009,0.007,0.01,0.012,0.012,0.011,0.009,0.008,0.009,0.012,0.011,0.01,0.007,0.01,0.012,0.089,0.304,0.037,0.008,0.01,0.012,0.011,0.008,0.008,0.01,0.012,0.011,0.011,0.007,0.007,0.012,0.011,0.01,0.007,0.008,0.012,0.012,0.011,0.008,0.008,0.007,0.008,0.004,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.043,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.065,0.059,0.162,0.342,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.002,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.127,0,0,0,0,0,0,0.019,0.042,0,0,0,0,0,0,0,0,0.002,0.01,0.014,0.005,0.005,0.007,0.018,0.024,0.018,0.02,0.101,0.312,0.074,0.079,0.231,0.451,0.527,0.534,0.532,0.46,0.206,0.103,0.031,0.033,0.269,0.18,0.034,0.035,0.034,0.034,0.012,0.017,0.019,0.027,0.026,0.025,0.026,0.025,0.019,0.019,0.018,0.282,0.197,0.017,0.019,0.018,0.018,0.017,0.019,0.018,0.018,0.018,0.019,0.019,0.017,0.016,0.013,0.017,0.019,0.019,0.018,0.069,0.083,0.022,0.015,0.018,0.251,0.19,0.014,0.014,0.013,0.014,0.012,0.014,0.009,0.009,0.013,0.013,0.013,0.013,0.012,0.012,0.011,0.008
20231001,0.009,0.012,0.013,0.012,0.012,0.012,0.011,0.009,0.008,0.012,0.012,0.013,0.012,0.011,0.173,0.243,0.008,0.012,0.012,0.012,0.011,0.011,0.008,0.008,0.011,0.012,0.012,0.011,0.011,0.008,0.008,0.011,0.012,0.012,0.011,0.009,0.007,0.01,0.012,0.011,0.012,0.009,0.008,0.009,0.013,0.012,0.012,0.011,0.008,0.009,0.013,0.012,0.012,0.01,0.008,0.009,0.176,0.246,0.011,0.009,0.008,0.01,0.012,0.011,0.011,0.008,0.007,0.008,0.008,0.005,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0.001,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0.001,0.026,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.088,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.282,0.053,0.005,0.008,0.01,0.014,0.036,0.069,0.019,0.03,0.109,0.205,0.201,0.025,0.014,0.014,0.014,0.013,0.014,0.06,0.355,0.492,0.475,0.479,0.481,0.484,0.47,0.249,0.011,0.021,0.018,0.293,0.206,0.018,0.018,0.014,0.013,0.018,0.019,0.017,0.017,0.015,0.011,0.016,0.017,0.018,0.019,0.017,0.014,0.011,0.017,0.017,0.314,0.22,0.01,0.009,0.013,0.021,0.016,0.063,0.043,0.016,0.009,0.013,0.013,0.013,0.012,0.01,0.008,0.013,0.013,0.013,0.012,0.008,0.009,0.013,0.013,0.303,0.131,0.008,0.011,0.012,0.013,0.011
20231002,0.007,0.008,0.012,0.012,0.011,0.01,0.007,0.01,0.012,0.012,0.011,0.007,0.008,0.012,0.012,0.011,0.009,0.008,0.01,0.012,0.011,0.011,0.007,0.008,0.012,0.012,0.011,0.009,0.097,0.306,0.037,0.011,0.01,0.008,0.009,0.013,0.012,0.011,0.008,0.008,0.012,0.012,0.012,0.009,0.008,0.012,0.012,0.012,0.01,0.008,0.01,0.013,0.012,0.01,0.008,0.008,0.012,0.012,0.011,0.008,0.007,0.012,0.012,0.011,0.008,0.008,0.008,0.007,0.004,0.002,0,0,0,0,0,0,0,0,0.111,0.175,0,0,0,0,0,0,0.014,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.019,0.002,0,0,0,0,0,0,0,0,0,0.024,0.017,0,0,0,0.011,0.032,0.029,0.028,0.013,0,0,0,0,0,0.034,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.097,0,0,0,0,0,0,0,0.001,0.004,0.046,0.058,0.064,0.047,0.031,0.019,0.017,0.018,0.018,0.018,0.017,0.014,0.019,0.02,0.266,0.372,0.505,0.473,0.473,0.472,0.249,0.199,0.198,0.093,0.202,0.294,0.014,0.012,0.016,0.016,0.018,0.018,0.018,0.016,0.014,0.015,0.017,0.017,0.016,0.021,0.016,0.014,0.018,0.02,0.018,0.017,0.016,0.011,0.135,0.304,0.026,0.016,0.037,0.017,0.061,0.061,0.062,0.012,0.011,0.008,0.009,0.012,0.013,0.012,0.008,0.008,0.011,0.013,0.099,0.3,0.053,0.009,0.013,0.012,0.012,0.009,0.008,0.01,0.012,0.011,0.011,0.007
20231003,0.008,0.011,0.012,0.011,0.008,0.007,0.011,0.012,0.011,0.01,0.007,0.009,0.012,0.011,0.011,0.008,0.008,0.011,0.011,0.012,0.114,0.304,0.017,0.012,0.011,0.011,0.007,0.008,0.012,0.012,0.011,0.008,0.008,0.01,0.012,0.011,0.01,0.007,0.009,0.012,0.012,0.01,0.008,0.007,0.013,0.011,0.012,0.011,0.012,0.011,0.011,0.009,0.022,0.033,0.033,0.032,0.027,0.009,0.014,0.013,0.014,0.012,0.013,0.013,0.012,0.096,0.297,0.021,0.003,0,0,0,0,0,0,0,0,0,0,0.061,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.014,0.002,0,0,0.024,0.091,0.081,0.077,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.209,0.055,0,0,0,0,0,0.065,0.136,0.008,0.01,0.019,0.023,0.02,0.017,0.042,0.038,0.014,0.015,0.015,0.015,0.015,0.012,0.01,0.02,0.027,0.157,0.366,0.478,0.483,0.477,0.473,0.481,0.485,0.472,0.34,0.014,0.014,0.015,0.275,0.265,0.018,0.015,0.013,0.016,0.019,0.019,0.02,0.016,0.113,0.294,0.051,0.076,0.099,0.011,0.017,0.021,0.023,0.023,0.016,0.049,0.009,0.013,0.014,0.014,0.014,0.01,0.009,0.013,0.014,0.014,0.013,0.009,0.009,0.188,0.248,0.014,0.011,0.01,0.01,0.013,0.014,0.012,0.009,0.009,0.012,0.014,0.012,0.011,0.009,0.01
20231004,0.013,0.013,0.013,0.009,0.009,0.012,0.013,0.013,0.011,0.009,0.01,0.013,0.013,0.012,0.01,0.008,0.013,0.013,0.012,0.105,0.297,0.031,0.013,0.014,0.012,0.009,0.009,0.014,0.013,0.013,0.01,0.009,0.012,0.013,0.013,0.011,0.009,0.01,0.014,0.013,0.012,0.009,0.009,0.013,0.013,0.012,0.01,0.009,0.011,0.013,0.013,0.011,0.009,0.01,0.013,0.013,0.012,0.008,0.009,0.013,0.013,0.013,0.009,0.009,0.011,0.011,0.009,0.224,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.02,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.001,0,0,0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.252,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.004,0.004,0.017,0.033,0.251,0.2,0.338,0.549,0.571,0.436,0.279,0.286,0.073,0.112,0.354,0.116,0.01,0.011,0.014,0.015,0.015,0.014,0.013,0.011,0.009,0.013,0.015,0.015,0.03,0.301,0.136,0.011,0.012,0.016,0.016,0.016,0.015,0.015,0.011,0.013,0.015,0.012,0.011,0.01,0.009,0.013,0.063,0.092,0.064,0.3,0.142,0.019,0.015,0.029,0.011,0.02,0.064,0.179,0.336,0.304,0.286,0.291,0.297,0.293,0.294,0.063,0.008,0.009,0.042,0.304,0.131,0.011,0.007,0.008,0.013,0.012,0.011,0.01,0.008,0.009
20231005,0.012,0.012,0.011,0.009,0.007,0.009,0.011,0.012,0.01,0.009,0.007,0.164,0.264,0.011,0.01,0.007,0.007,0.011,0.011,0.012,0.01,0.007,0.007,0.012,0.011,0.011,0.008,0.007,0.009,0.011,0.011,0.01,0.007,0.007,0.01,0.011,0.01,0.009,0.007,0.007,0.011,0.011,0.01,0.008,0.007,0.01,0.011,0.066,0.302,0.062,0.011,0.01,0.01,0.008,0.03,0.032,0.033,0.032,0.016,0.01,0.014,0.012,0.013,0.012,0.012,0.012,0.01,0.006,0.003,0.003,0.002,0,0.001,0,0,0,0,0,0,0.071,0.013,0.001,0,0,0,0,0,0,0,0,0.178,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.022,0,0.019,0.171,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.237,0,0,0.003,0.01,0.008,0,0,0.006,0.008,0.009,0.01,0.007,0.008,0.019,0.186,0.355,0.474,0.476,0.477,0.483,0.455,0.2,0.029,0.011,0.1,0.301,0.077,0.015,0.015,0.013,0.013,0.015,0.016,0.016,0.015,0.014,0.012,0.016,0.016,0.018,0.023,0.024,0.021,0.305,0.144,0.014,0.008,0.008,0.012,0.013,0.011,0.011,0.007,0.055,0.054,0.019,0.061,0.044,0.009,0.009,0.013,0.111,0.299,0.04,0.008,0.01,0.013,0.012,0.012,0.008,0.009,0.012,0.012,0.012,0.01,0.007,0.01,0.012,0.012,0.011,0.008,0.008,0.012,0.012,0.011,0.009
20231006,0.007,0.01,0.012,0.188,0.232,0.007,0.008,0.012,0.011,0.01,0.007,0.007,0.012,0.011,0.011,0.007,0.007,0.012,0.012,0.011,0.008,0.007,0.01,0.012,0.01,0.009,0.007,0.009,0.012,0.011,0.009,0.007,0.008,0.012,0.011,0.01,0.008,0.007,0.13,0.291,0.011,0.007,0.007,0.012,0.012,0.011,0.008,0.008,0.011,0.012,0.011,0.008,0.008,0.01,0.01,0.011,0.01,0.01,0.007,0.007,0.011,0.01,0.01,0.01,0.008,0.004,0.004,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.26,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.018,0.001,0.005,0,0,0,0,0,0,0.055,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.135,0.022,0,0.055,0.227,0.202,0.196,0.224,0.218,0.236,0.278,0.257,0.265,0.038,0.13,0.292,0.295,0.293,0.292,0.172,0.004,0.008,0.011,0.221,0.26,0.008,0.009,0.013,0.012,0.011,0.008,0.007,0.012,0.012,0.011,0.008,0.008,0.01,0.012,0.256,0.181,0.007,0.01,0.011,0.012,0.009,0.008,0.009,0.015,0.015,0.015,0.012,0.013,0.016,0.016,0.015,0.012,0.012,0.016,0.015,0.015,0.008,0.008,0.012,0.011,0.014,0.012,0.008,0.013,0.012,0.035,0.286,0.111,0.012,0.013,0.031,0.083,0.029,0.062,0.025,0.012,0.01,0.008,0.012,0.013,0.012,0.01,0.009,0.01,0.012,0.012,0.01,0.008,0.009,0.012,0.012
20231007,0.01,0.008,0.009,0.012,0.012,0.01,0.007,0.008,0.012,0.011,0.083,0.297,0.044,0.011,0.011,0.01,0.007,0.008,0.012,0.01,0.01,0.007,0.008,0.012,0.011,0.009,0.007,0.008,0.011,0.01,0.011,0.01,0.008,0.007,0.01,0.011,0.011,0.01,0.01,0.008,0.008,0.011,0.011,0.011,0.011,0.008,0.008,0.011,0.011,0.01,0.011,0.01,0.008,0.008,0.222,0.191,0.01,0.011,0.008,0.007,0.01,0.01,0.011,0.011,0.008,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.072,0,0,0.076,0.184,0.194,0.178,0.341,0.349,0.361,0.376,0.384,0.377,0.228,0.24,0.248,0.138,0.172,0.188,0.372,0.367,0.088,0.084,0.087,0.088,0.093,0.086,0.154,0.379,0.2,0.101,0.104,0.032,0.028,0.027,0.034,0.033,0.155,0.141,0.105,0.085,0.108,0.099,0.087,0.104,0.096,0.082,0.083,0.019,0.018,0.019,0.018,0.018,0.019,0.018,0.025,0.305,0.128,0.013,0.015,0.017,0.018,0.017,0.016,0.013,0.012,0.021,0.02,0.02,0.02,0.019,0.017,0.02,0.018,0.017,0.051,0.077,0.019,0.021,0.019,0.015,0.015,0.007,0.012,0.012,0.074,0.293,0.068,0.009,0.013,0.011,0.012,0.008,0.008,0.012,0.012,0.011,0.009,0.008,0.011
20231008,0.012,0.012,0.009,0.008,0.01,0.012,0.012,0.009,0.008,0.008,0.012,0.01,0.01,0.007,0.008,0.012,0.011,0.01,0.006,0.05,0.302,0.085,0.01,0.007,0.007,0.011,0.011,0.01,0.007,0.006,0.011,0.01,0.01,0.01,0.009,0.007,0.009,0.01,0.01,0.01,0.01,0.008,0.007,0.011,0.01,0.011,0.01,0.009,0.007,0.01,0.01,0.01,0.011,0.009,0.007,0.007,0.011,0.01,0.01,0.01,0.05,0.303,0.071,0.01,0.008,0.006,0.004,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.054,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.109,0.012,0,0,0,0,0,0,0,0,0.047,0.035,0.136,0.263,0.025,0,0,0,0,0.001,0.002,0,0.002,0.089,0.361,0.465,0.495,0.492,0.469,0.478,0.477,0.476,0.344,0.015,0.015,0.025,0.295,0.206,0.016,0.013,0.017,0.017,0.017,0.018,0.017,0.015,0.012,0.014,0.016,0.017,0.016,0.017,0.015,0.012,0.015,0.017,0.097,0.298,0.054,0.013,0.016,0.019,0.02,0.019,0.018,0.014,0.016,0.019,0.019,0.051,0.064,0.015,0.059,0.036,0.013,0.012,0.011,0.008,0.008,0.012,0.013,0.012,0.148,0.271,0.009,0.011,0.012,0.011,0.009,0.007,0.01,0.011,0.012,0.01,0.008,0.007,0.012,0.011
20231009,0.011,0.009,0.007,0.01,0.012,0.011,0.011,0.007,0.007,0.012,0.011,0.011,0.009,0.007,0.01,0.011,0.011,0.133,0.276,0.009,0.012,0.011,0.01,0.008,0.007,0.011,0.012,0.011,0.008,0.007,0.01,0.012,0.011,0.009,0.008,0.009,0.012,0.011,0.011,0.007,0.008,0.012,0.012,0.011,0.008,0.007,0.011,0.012,0.011,0.008,0.007,0.01,0.012,0.011,0.009,0.007,0.184,0.229,0.011,0.009,0.008,0.007,0.011,0.01,0.008,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.034,0.03,0.029,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.279,0.417,0.06,0.055,0.053,0.056,0.076,0.064,0.001,0,0,0.003,0.006,0.006,0.008,0.013,0.014,0.06,0.474,0.523,0.483,0.48,0.482,0.484,0.486,0.214,0.087,0.014,0.098,0.302,0.071,0.014,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.017,0.018,0.017,0.018,0.014,0.015,0.019,0.018,0.018,0.019,0.019,0.016,0.023,0.089,0.151,0.313,0.07,0.028,0.024,0.02,0.013,0.013,0.014,0.011,0.01,0.013,0.014,0.014,0.013,0.013,0.013,0.01,0.009,0.014,0.013,0.014,0.013,0.012,0.012,0.008,0.01,0.013,0.013,0.013,0.012,0.012,0.217,0.195,0.013,0.012
